ObjectType,id,type,full_name,depth,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8
ControllerType,19074,Variable,ControllerType_MotionDeviceIdentifier_Axes_AxisIdentifier_ParameterSet_ActualAcceleration,6,MotionDeviceIdentifier,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,,,
ControllerType,19075,Variable,ControllerType_MotionDeviceIdentifier_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_Definition,7,MotionDeviceIdentifier,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,Definition,,
ControllerType,19076,Variable,ControllerType_MotionDeviceIdentifier_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_ValuePrecision,7,MotionDeviceIdentifier,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,ValuePrecision,,
ControllerType,19077,Variable,ControllerType_MotionDeviceIdentifier_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_InstrumentRange,7,MotionDeviceIdentifier,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,InstrumentRange,,
ControllerType,19078,Variable,ControllerType_MotionDeviceIdentifier_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_EURange,7,MotionDeviceIdentifier,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,EURange,,
ControllerType,19079,Variable,ControllerType_MotionDeviceIdentifier_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_EngineeringUnits,7,MotionDeviceIdentifier,Axes,AxisIdentifier,ParameterSet,ActualAcceleration,EngineeringUnits,,
ControllerType,19080,Object,ControllerType_MotionDeviceIdentifier_PowerTrains,3,MotionDeviceIdentifier,PowerTrains,,,,,,
ControllerType,19081,Object,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier,4,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,,,,,
ControllerType,19082,Object,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_ParameterSet,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,ParameterSet,,,,
ControllerType,19083,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_ParameterSet_ParameterIdentifier,6,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,ParameterSet,ParameterIdentifier,,,
ControllerType,19084,Object,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_MethodSet,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,MethodSet,,,,
ControllerType,19085,Method,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_MethodSet_MethodIdentifier,6,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,MethodSet,MethodIdentifier,,,
ControllerType,19086,Object,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Identification,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Identification,,,,
ControllerType,19087,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Identification_UIElement,6,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Identification,UIElement,,,
ControllerType,19088,Object,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,,,,
ControllerType,19090,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_LockingClient,6,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,LockingClient,,,
ControllerType,19091,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_LockingUser,6,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,LockingUser,,,
ControllerType,19092,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_RemainingLockTime,6,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,RemainingLockTime,,,
ControllerType,19093,Method,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_InitLock,6,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,InitLock,,,
ControllerType,19094,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_InitLock_InputArguments,7,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,InitLock,InputArguments,,
ControllerType,19095,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_InitLock_OutputArguments,7,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,InitLock,OutputArguments,,
ControllerType,19096,Method,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_RenewLock,6,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,RenewLock,,,
ControllerType,19097,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_RenewLock_OutputArguments,7,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,RenewLock,OutputArguments,,
ControllerType,19098,Method,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_ExitLock,6,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,ExitLock,,,
ControllerType,19099,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_ExitLock_OutputArguments,7,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,ExitLock,OutputArguments,,
ControllerType,19100,Method,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_BreakLock,6,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,BreakLock,,,
ControllerType,19101,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Lock_BreakLock_OutputArguments,7,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Lock,BreakLock,OutputArguments,,
ControllerType,19102,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Manufacturer,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Manufacturer,,,,
ControllerType,19103,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_ManufacturerUri,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,ManufacturerUri,,,,
ControllerType,19104,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_Model,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,Model,,,,
ControllerType,19105,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_SerialNumber,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,SerialNumber,,,,
ControllerType,19106,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_HardwareRevision,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,HardwareRevision,,,,
ControllerType,19107,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_SoftwareRevision,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,SoftwareRevision,,,,
ControllerType,19108,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_DeviceRevision,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,DeviceRevision,,,,
ControllerType,19109,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_RevisionCounter,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,RevisionCounter,,,,
ControllerType,19110,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_ProductCode,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,ProductCode,,,,
ControllerType,19111,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_DeviceManual,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,DeviceManual,,,,
ControllerType,19112,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_DeviceClass,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,DeviceClass,,,,
ControllerType,19113,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_AssetId,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,AssetId,,,,
ControllerType,19114,Variable,ControllerType_MotionDeviceIdentifier_PowerTrains_PowerTrainIdentifier_ComponentName,5,MotionDeviceIdentifier,PowerTrains,PowerTrainIdentifier,ComponentName,,,,
ControllerType,19195,Object,ControllerType_MotionDeviceIdentifier_FlangeLoad,3,MotionDeviceIdentifier,FlangeLoad,,,,,,
ControllerType,19196,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_Mass,4,MotionDeviceIdentifier,FlangeLoad,Mass,,,,,
ControllerType,19197,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_Mass_Definition,5,MotionDeviceIdentifier,FlangeLoad,Mass,Definition,,,,
ControllerType,19198,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_Mass_ValuePrecision,5,MotionDeviceIdentifier,FlangeLoad,Mass,ValuePrecision,,,,
ControllerType,19199,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_Mass_InstrumentRange,5,MotionDeviceIdentifier,FlangeLoad,Mass,InstrumentRange,,,,
ControllerType,19200,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_Mass_EURange,5,MotionDeviceIdentifier,FlangeLoad,Mass,EURange,,,,
ControllerType,19201,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_Mass_EngineeringUnits,5,MotionDeviceIdentifier,FlangeLoad,Mass,EngineeringUnits,,,,
ControllerType,19202,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_CenterOfMass,4,MotionDeviceIdentifier,FlangeLoad,CenterOfMass,,,,,
ControllerType,19211,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_CenterOfMass_Constant,5,MotionDeviceIdentifier,FlangeLoad,CenterOfMass,Constant,,,,
ControllerType,19212,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_CenterOfMass_BaseFrame,5,MotionDeviceIdentifier,FlangeLoad,CenterOfMass,BaseFrame,,,,
ControllerType,19213,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_CenterOfMass_FixedBase,5,MotionDeviceIdentifier,FlangeLoad,CenterOfMass,FixedBase,,,,
ControllerType,19214,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_Inertia,4,MotionDeviceIdentifier,FlangeLoad,Inertia,,,,,
ControllerType,19215,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_Inertia_X,5,MotionDeviceIdentifier,FlangeLoad,Inertia,X,,,,
ControllerType,19216,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_Inertia_Y,5,MotionDeviceIdentifier,FlangeLoad,Inertia,Y,,,,
ControllerType,19217,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_Inertia_Z,5,MotionDeviceIdentifier,FlangeLoad,Inertia,Z,,,,
ControllerType,19218,Variable,ControllerType_MotionDeviceIdentifier_FlangeLoad_Inertia_VectorUnit,5,MotionDeviceIdentifier,FlangeLoad,Inertia,VectorUnit,,,,
ControllerType,19219,Object,ControllerType_MotionDeviceIdentifier_AdditionalComponents,3,MotionDeviceIdentifier,AdditionalComponents,,,,,,
ControllerType,19220,Object,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier,4,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,,,,,
ControllerType,19221,Object,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_ParameterSet,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,ParameterSet,,,,
ControllerType,19222,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_ParameterSet_ParameterIdentifier,6,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,ParameterSet,ParameterIdentifier,,,
ControllerType,19223,Object,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_MethodSet,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,MethodSet,,,,
ControllerType,19224,Method,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_MethodSet_MethodIdentifier,6,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,MethodSet,MethodIdentifier,,,
ControllerType,19225,Object,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Identification,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Identification,,,,
ControllerType,19226,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Identification_UIElement,6,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Identification,UIElement,,,
ControllerType,19227,Object,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,,,,
ControllerType,19229,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_LockingClient,6,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,LockingClient,,,
ControllerType,19230,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_LockingUser,6,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,LockingUser,,,
ControllerType,19231,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_RemainingLockTime,6,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,RemainingLockTime,,,
ControllerType,19232,Method,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_InitLock,6,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,InitLock,,,
ControllerType,19233,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_InitLock_InputArguments,7,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,InitLock,InputArguments,,
ControllerType,19234,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_InitLock_OutputArguments,7,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,InitLock,OutputArguments,,
ControllerType,19235,Method,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_RenewLock,6,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,RenewLock,,,
ControllerType,19236,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_RenewLock_OutputArguments,7,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,RenewLock,OutputArguments,,
ControllerType,19237,Method,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_ExitLock,6,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,ExitLock,,,
ControllerType,19238,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_ExitLock_OutputArguments,7,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,ExitLock,OutputArguments,,
ControllerType,19239,Method,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_BreakLock,6,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,BreakLock,,,
ControllerType,19240,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Lock_BreakLock_OutputArguments,7,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Lock,BreakLock,OutputArguments,,
ControllerType,19241,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Manufacturer,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Manufacturer,,,,
ControllerType,19242,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_ManufacturerUri,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,ManufacturerUri,,,,
ControllerType,19243,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_Model,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,Model,,,,
ControllerType,19244,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_SerialNumber,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,SerialNumber,,,,
ControllerType,19245,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_HardwareRevision,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,HardwareRevision,,,,
ControllerType,19246,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_SoftwareRevision,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,SoftwareRevision,,,,
ControllerType,19247,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_DeviceRevision,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,DeviceRevision,,,,
ControllerType,19248,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_RevisionCounter,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,RevisionCounter,,,,
ControllerType,19249,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_ProductCode,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,ProductCode,,,,
ControllerType,19250,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_DeviceManual,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,DeviceManual,,,,
ControllerType,19251,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_DeviceClass,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,DeviceClass,,,,
ControllerType,19252,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_AssetId,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,AssetId,,,,
ControllerType,19253,Variable,ControllerType_MotionDeviceIdentifier_AdditionalComponents_AdditionalComponentIdentifier_ComponentName,5,MotionDeviceIdentifier,AdditionalComponents,AdditionalComponentIdentifier,ComponentName,,,,
MotionDeviceType,1004,ObjectType,MotionDeviceType,1,,,,,,,,
MotionDeviceType,5029,Object,MotionDeviceType_ParameterSet,2,ParameterSet,,,,,,,
MotionDeviceType,5091,Object,MotionDeviceType_FlangeLoad,2,FlangeLoad,,,,,,,
MotionDeviceType,6015,Variable,MotionDeviceType_DeviceManual,2,DeviceManual,,,,,,,
MotionDeviceType,6398,Variable,MotionDeviceType_DeviceClass,2,DeviceClass,,,,,,,
MotionDeviceType,6624,Variable,MotionDeviceType_FlangeLoad_Mass,3,FlangeLoad,Mass,,,,,,
MotionDeviceType,15106,Variable,MotionDeviceType_ParameterSet_ParameterIdentifier,3,ParameterSet,ParameterIdentifier,,,,,,
MotionDeviceType,15107,Object,MotionDeviceType_MethodSet,2,MethodSet,,,,,,,
MotionDeviceType,15108,Method,MotionDeviceType_MethodSet_MethodIdentifier,3,MethodSet,MethodIdentifier,,,,,,
MotionDeviceType,15109,Object,MotionDeviceType_GroupIdentifier,2,GroupIdentifier,,,,,,,
MotionDeviceType,15110,Variable,MotionDeviceType_GroupIdentifier_UIElement,3,GroupIdentifier,UIElement,,,,,,
MotionDeviceType,15111,Object,MotionDeviceType_Identification,2,Identification,,,,,,,
MotionDeviceType,15112,Variable,MotionDeviceType_Identification_UIElement,3,Identification,UIElement,,,,,,
MotionDeviceType,15113,Object,MotionDeviceType_Lock,2,Lock,,,,,,,
MotionDeviceType,15115,Variable,MotionDeviceType_Lock_LockingClient,3,Lock,LockingClient,,,,,,
MotionDeviceType,15116,Variable,MotionDeviceType_Lock_LockingUser,3,Lock,LockingUser,,,,,,
MotionDeviceType,15117,Variable,MotionDeviceType_Lock_RemainingLockTime,3,Lock,RemainingLockTime,,,,,,
MotionDeviceType,15118,Method,MotionDeviceType_Lock_InitLock,3,Lock,InitLock,,,,,,
MotionDeviceType,15119,Variable,MotionDeviceType_Lock_InitLock_InputArguments,4,Lock,InitLock,InputArguments,,,,,
MotionDeviceType,15120,Variable,MotionDeviceType_Lock_InitLock_OutputArguments,4,Lock,InitLock,OutputArguments,,,,,
MotionDeviceType,15121,Method,MotionDeviceType_Lock_RenewLock,3,Lock,RenewLock,,,,,,
MotionDeviceType,15122,Variable,MotionDeviceType_Lock_RenewLock_OutputArguments,4,Lock,RenewLock,OutputArguments,,,,,
MotionDeviceType,15123,Method,MotionDeviceType_Lock_ExitLock,3,Lock,ExitLock,,,,,,
MotionDeviceType,15124,Variable,MotionDeviceType_Lock_ExitLock_OutputArguments,4,Lock,ExitLock,OutputArguments,,,,,
MotionDeviceType,15125,Method,MotionDeviceType_Lock_BreakLock,3,Lock,BreakLock,,,,,,
MotionDeviceType,15126,Variable,MotionDeviceType_Lock_BreakLock_OutputArguments,4,Lock,BreakLock,OutputArguments,,,,,
MotionDeviceType,15305,Object,MotionDeviceType_Axes,2,Axes,,,,,,,
MotionDeviceType,15645,Variable,MotionDeviceType_FlangeLoad_CenterOfMass,3,FlangeLoad,CenterOfMass,,,,,,
MotionDeviceType,15655,Variable,MotionDeviceType_FlangeLoad_Mass_Definition,4,FlangeLoad,Mass,Definition,,,,,
MotionDeviceType,15656,Variable,MotionDeviceType_FlangeLoad_Mass_ValuePrecision,4,FlangeLoad,Mass,ValuePrecision,,,,,
MotionDeviceType,15657,Variable,MotionDeviceType_FlangeLoad_Mass_InstrumentRange,4,FlangeLoad,Mass,InstrumentRange,,,,,
MotionDeviceType,15658,Variable,MotionDeviceType_FlangeLoad_Mass_EURange,4,FlangeLoad,Mass,EURange,,,,,
MotionDeviceType,15659,Variable,MotionDeviceType_FlangeLoad_Mass_EngineeringUnits,4,FlangeLoad,Mass,EngineeringUnits,,,,,
MotionDeviceType,15743,Object,MotionDeviceType_Axes_AxisIdentifier,3,Axes,AxisIdentifier,,,,,,
MotionDeviceType,15744,Object,MotionDeviceType_Axes_AxisIdentifier_ParameterSet,4,Axes,AxisIdentifier,ParameterSet,,,,,
MotionDeviceType,15745,Variable,MotionDeviceType_Axes_AxisIdentifier_ParameterSet_ParameterIdentifier,5,Axes,AxisIdentifier,ParameterSet,ParameterIdentifier,,,,
MotionDeviceType,15746,Object,MotionDeviceType_Axes_AxisIdentifier_MethodSet,4,Axes,AxisIdentifier,MethodSet,,,,,
MotionDeviceType,15747,Method,MotionDeviceType_Axes_AxisIdentifier_MethodSet_MethodIdentifier,5,Axes,AxisIdentifier,MethodSet,MethodIdentifier,,,,
MotionDeviceType,15748,Object,MotionDeviceType_Axes_AxisIdentifier_Identification,4,Axes,AxisIdentifier,Identification,,,,,
MotionDeviceType,15749,Variable,MotionDeviceType_Axes_AxisIdentifier_Identification_UIElement,5,Axes,AxisIdentifier,Identification,UIElement,,,,
MotionDeviceType,15750,Object,MotionDeviceType_Axes_AxisIdentifier_Lock,4,Axes,AxisIdentifier,Lock,,,,,
MotionDeviceType,15753,Variable,MotionDeviceType_Axes_AxisIdentifier_Lock_LockingClient,5,Axes,AxisIdentifier,Lock,LockingClient,,,,
MotionDeviceType,15754,Variable,MotionDeviceType_Axes_AxisIdentifier_Lock_LockingUser,5,Axes,AxisIdentifier,Lock,LockingUser,,,,
MotionDeviceType,15755,Variable,MotionDeviceType_Axes_AxisIdentifier_Lock_RemainingLockTime,5,Axes,AxisIdentifier,Lock,RemainingLockTime,,,,
MotionDeviceType,15756,Method,MotionDeviceType_Axes_AxisIdentifier_Lock_InitLock,5,Axes,AxisIdentifier,Lock,InitLock,,,,
MotionDeviceType,15757,Variable,MotionDeviceType_Axes_AxisIdentifier_Lock_InitLock_InputArguments,6,Axes,AxisIdentifier,Lock,InitLock,InputArguments,,,
MotionDeviceType,15758,Variable,MotionDeviceType_Axes_AxisIdentifier_Lock_InitLock_OutputArguments,6,Axes,AxisIdentifier,Lock,InitLock,OutputArguments,,,
MotionDeviceType,15759,Method,MotionDeviceType_Axes_AxisIdentifier_Lock_RenewLock,5,Axes,AxisIdentifier,Lock,RenewLock,,,,
MotionDeviceType,15760,Variable,MotionDeviceType_Axes_AxisIdentifier_Lock_RenewLock_OutputArguments,6,Axes,AxisIdentifier,Lock,RenewLock,OutputArguments,,,
MotionDeviceType,15761,Method,MotionDeviceType_Axes_AxisIdentifier_Lock_ExitLock,5,Axes,AxisIdentifier,Lock,ExitLock,,,,
MotionDeviceType,15762,Variable,MotionDeviceType_Axes_AxisIdentifier_Lock_ExitLock_OutputArguments,6,Axes,AxisIdentifier,Lock,ExitLock,OutputArguments,,,
MotionDeviceType,15763,Method,MotionDeviceType_Axes_AxisIdentifier_Lock_BreakLock,5,Axes,AxisIdentifier,Lock,BreakLock,,,,
MotionDeviceType,15764,Variable,MotionDeviceType_Axes_AxisIdentifier_Lock_BreakLock_OutputArguments,6,Axes,AxisIdentifier,Lock,BreakLock,OutputArguments,,,
MotionDeviceType,15765,Variable,MotionDeviceType_Axes_AxisIdentifier_Manufacturer,4,Axes,AxisIdentifier,Manufacturer,,,,,
MotionDeviceType,15766,Variable,MotionDeviceType_Axes_AxisIdentifier_ManufacturerUri,4,Axes,AxisIdentifier,ManufacturerUri,,,,,
MotionDeviceType,15767,Variable,MotionDeviceType_Axes_AxisIdentifier_Model,4,Axes,AxisIdentifier,Model,,,,,
MotionDeviceType,15768,Variable,MotionDeviceType_Axes_AxisIdentifier_SerialNumber,4,Axes,AxisIdentifier,SerialNumber,,,,,
MotionDeviceType,15769,Variable,MotionDeviceType_Axes_AxisIdentifier_HardwareRevision,4,Axes,AxisIdentifier,HardwareRevision,,,,,
MotionDeviceType,15771,Variable,MotionDeviceType_Lock_Locked,3,Lock,Locked,,,,,,
MotionDeviceType,15772,Variable,MotionDeviceType_ProductInstanceUri,2,ProductInstanceUri,,,,,,,
MotionDeviceType,15773,Variable,MotionDeviceType_Axes_AxisIdentifier_Lock_Locked,5,Axes,AxisIdentifier,Lock,Locked,,,,
MotionDeviceType,15774,Variable,MotionDeviceType_Axes_AxisIdentifier_ProductInstanceUri,4,Axes,AxisIdentifier,ProductInstanceUri,,,,,
MotionDeviceType,15775,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_Lock_Locked,5,PowerTrains,PowerTrainIdentifier,Lock,Locked,,,,
MotionDeviceType,15776,Variable,MotionDeviceType_PowerTrains_PowerTrainIdentifier_ProductInstanceUri,4,PowerTrains,PowerTrainIdentifier,ProductInstanceUri,,,,,
MotionDeviceType,15781,Variable,MotionDeviceType_AdditionalComponents_AdditionalComponentIdentifier_Lock_Locked,5,AdditionalComponents,AdditionalComponentIdentifier,Lock,Locked,,,,
MotionDeviceType,15782,Variable,MotionDeviceType_AdditionalComponents_AdditionalComponentIdentifier_ProductInstanceUri,4,AdditionalComponents,AdditionalComponentIdentifier,ProductInstanceUri,,,,,
